UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
Dr Carla Lever,@carlalever,2020-01-20T15:27:24.000Z,"Published the same week as the revelations that elite Western consultancy firms like KPMG, PwC, BCG and McKinsey are once again complicit in strategizing, enabling & accrediting corruption on a dizzying scale. But sure, let’s give classic Apartheid nostalgia a platform.Quote Tweet
Josephine Tovey
@Jo_Tovey
 · Jan 19
The Australian’s “post of the day” - just some shameless apartheid apologia.",,,3
CGF,@CGFResearch,2019-11-29T15:57:25.000Z,"Remember this recommendation from Christine Lagarde, the #IMF head, earlier this year? ""Poor countries must stop contracting global consultancy firms"".  
What's the plan? #KPMG #PwC #Deloitte #EY #governancePoor countries must stop contracting global consultancy firms - IMF boss
pulse.com.gh",,,
Procurious,@procurious_,2019-11-28T16:00:21.000Z,"Consultancy firm 
@KPMG
 reports that the #procurement talent shortage is real and only getting worse. How do we arrest the decline in a critical areas for every organisation? https://buff.ly/2XYbZld",,,3
Business Chief,@Business_Chief,2019-11-24T18:15:00.000Z,"How is a pragmatic approach to #cybersecurity helping 
@KPMG_Canada
's Darren Jones provide clients with such a successful consultancy service?

We find out here 

https://canada.businesschief.com/KPMG-LLP/profiles/251/Darren-Jones-of-KPMG-shares-the-companys-pragmatic-approach-to-Cybersecurity…",,1,1
Rex Osafo-Asare,@Ambassador4X,2019-11-21T12:18:01.000Z,"Our next flying star hails from the same University as yours truly (The University of Manchester). Deborah Ajaja is a (soon to be) mother of two and a Management Consultant at the Global Consultancy firm, KPMG.… https://instagram.com/p/B5II9WWHEOw/?igshid=ptglybuzjcsx…",,,1
Peta Terry,@spiritgateoz,2019-11-19T06:29:56.000Z,"Certainly looking that way,
@annabelcrabb
. I thought perhaps 
@DrCraigEmerson
 was being maligned re Joyce til I read this & learned about his undisclosed consultancy to KPMG which are apparently trying to impose a fossil fuel industry on New Guinea.Quote Tweet
Marian Smedley
@MarianSmedley
 · Nov 19, 2019
The better way is to listen to the scientists and do what they tell us must be done. Not to listen to lobbyists for the fossil fuel industry who use words like ""international green socialism"". You are so trivial Crabb. twitter.com/annabelcrabb/s…",,2,3
khaled Elshazly,@khaled_Elshzly,2019-11-08T17:48:19.000Z,"The King Fahad Causeway Authority on Tuesday signed a consultancy agreement worth around $8.9 million to start work on the $3.5 billion project linking Bahrain and Saudi Arabia.

A winning consortium of KPMG, AECOM and CMS, a mix o…https://lnkd.in/dJQYh6cWork set to start on $3.5bn King Hamad Causeway mega project
Consortium wins consultancy contract to advise on bridge project linking Saudi Arabia and Bahrain
arabianbusiness.com",,,
PHS_Headteacher,@PHS_Headteacher,2019-11-07T08:33:27.000Z,"Amazing things in today’s student bulletin...Astra Zeneca Facebook Live Apprenticeship event, Uni of Sheffield Robitics, KPMG Business Consultancy placement...and odd socks day next Tuesday ",,,5
Technology Magazine (Gigabit),@TechnologyMagBC,2019-11-06T18:24:01.000Z,"How is a pragmatic approach to #cybersecurity helping 
@KPMG_Canada
's Darren Jones provide clients with such a successful consultancy service?

We find out hereDarren Jones of KPMG shares the company’s pragmatic approach to Cybersecurity | Company Report |...
Darren Jones of KPMG shares the company’s pragmatic approach to Cybersecurity Company Report | Technology
technologymagazine.com",,1,1
Business Chief,@Business_Chief,2019-11-06T18:15:02.000Z,"How is a pragmatic approach to #cybersecurity helping 
@KPMG_Canada
's Darren Jones provide clients with such a successful consultancy service?

We find out here 

https://canada.businesschief.com/KPMG-LLP/profiles/251/Darren-Jones-of-KPMG-shares-the-companys-pragmatic-approach-to-Cybersecurity…",,,
Karolina Gawrys,@KaroGawr,2019-11-06T15:03:02.000Z,"I wonder about witch is the most friendly consultancy company for its employee in the UK? - Deloitte, EY, KPMG & PWC.
Are the Big Four all the same?
I mean in respect of the internal relationship between the high rank management and an average employee.",1,,
Technology Magazine (Gigabit),@TechnologyMagBC,2019-10-17T17:24:01.000Z,"How is a pragmatic approach to #cybersecurity helping 
@KPMG_Canada
's Darren Jones provide clients with such a successful consultancy service?

We find out hereDarren Jones of KPMG shares the company’s pragmatic approach to Cybersecurity | Company Report |...
Darren Jones of KPMG shares the company’s pragmatic approach to Cybersecurity Company Report | Technology
technologymagazine.com",,2,2
